mean,group_var,bin,outcome,mkt,boot_rep
-0.0179277213565505,overall,,ch_dist,5,81
-0.0176308669480746,age,"(19.6,28.2]",ch_dist,5,81
-0.0184037101737102,age,"(28.2,36.8]",ch_dist,5,81
-0.0181590053946495,age,"(36.8,45.4]",ch_dist,5,81
-0.017159004080892,age,"(45.4,54]",ch_dist,5,81
-0.0176503865075492,age,"[11,19.6]",ch_dist,5,81
-0.0185044558729832,ci_scorent,10,ch_dist,5,81
-0.0132494035857144,ci_scorent,100,ch_dist,5,81
-0.0184882012256482,ci_scorent,75,ch_dist,5,81
-0.0180009539147411,ci_scorent,90,ch_dist,5,81
-0.0138554106122228,obgyn_10kwra,10,ch_dist,5,81
-0.0276131761193147,obgyn_10kwra,100,ch_dist,5,81
-0.0148290714425273,obgyn_10kwra,25,ch_dist,5,81
-0.0138197875655444,obgyn_10kwra,50,ch_dist,5,81
-0.0173628514146086,obgyn_10kwra,75,ch_dist,5,81
-0.0282883161568322,obgyn_10kwra,90,ch_dist,5,81
-0.0169629805819549,nhblack,0,ch_dist,5,81
-0.0192568770538301,nhblack,1,ch_dist,5,81
-0.0177938117044283,mcaid_unins,0,ch_dist,5,81
-0.0180595231290499,mcaid_unins,1,ch_dist,5,81
-0.0179439867053478,hispanic,0,ch_dist,5,81
-0.0177881171783869,hispanic,1,ch_dist,5,81
0.184082954426212,overall,,ch_peri,5,81
0.163942962604339,age,"(19.6,28.2]",ch_peri,5,81
0.200796434116294,age,"(28.2,36.8]",ch_peri,5,81
0.282382344851732,age,"(36.8,45.4]",ch_peri,5,81
0.417809062980075,age,"(45.4,54]",ch_peri,5,81
0.158918936249475,age,"[11,19.6]",ch_peri,5,81
0.111966761049389,ci_scorent,10,ch_peri,5,81
0.481712019494117,ci_scorent,100,ch_peri,5,81
0.186814005987744,ci_scorent,75,ch_peri,5,81
0.273826120911015,ci_scorent,90,ch_peri,5,81
0.396226226632413,obgyn_10kwra,10,ch_peri,5,81
0.0724596732097642,obgyn_10kwra,100,ch_peri,5,81
0.339069860242983,obgyn_10kwra,25,ch_peri,5,81
0.194848956965429,obgyn_10kwra,50,ch_peri,5,81
0.104964040583564,obgyn_10kwra,75,ch_peri,5,81
0.0573054911355708,obgyn_10kwra,90,ch_peri,5,81
0.203231508595766,nhblack,0,ch_peri,5,81
0.130143884253788,nhblack,1,ch_peri,5,81
0.125299554201088,mcaid_unins,0,ch_peri,5,81
0.241941041729269,mcaid_unins,1,ch_peri,5,81
0.174433669504079,hispanic,0,ch_peri,5,81
0.266901989431867,hispanic,1,ch_peri,5,81
-0.0790573786950651,overall,,ch_teach,5,81
-0.0609616181204048,age,"(19.6,28.2]",ch_teach,5,81
-0.101341681742009,age,"(28.2,36.8]",ch_teach,5,81
-0.145989217877243,age,"(36.8,45.4]",ch_teach,5,81
-0.204122621203058,age,"(45.4,54]",ch_teach,5,81
-0.0418852106777444,age,"[11,19.6]",ch_teach,5,81
-0.0605597754153011,ci_scorent,10,ch_teach,5,81
-0.105080472550847,ci_scorent,100,ch_teach,5,81
-0.100054069205491,ci_scorent,75,ch_teach,5,81
-0.105693256131818,ci_scorent,90,ch_teach,5,81
-0.0986974605246088,obgyn_10kwra,10,ch_teach,5,81
-0.0896741178475473,obgyn_10kwra,100,ch_teach,5,81
-0.0720359357515766,obgyn_10kwra,25,ch_teach,5,81
-0.0716522247244883,obgyn_10kwra,50,ch_teach,5,81
-0.074614218831937,obgyn_10kwra,75,ch_teach,5,81
-0.0881092652351564,obgyn_10kwra,90,ch_teach,5,81
-0.0869490040778256,nhblack,0,ch_teach,5,81
-0.0856068373774929,nhblack,1,ch_teach,5,81
-0.0374934967374712,mcaid_unins,0,ch_teach,5,81
-0.120050508883011,mcaid_unins,1,ch_teach,5,81
-0.083342466462397,hispanic,0,ch_teach,5,81
-0.0420776582613158,hispanic,1,ch_teach,5,81
-0.00109178592190154,overall,,ch_csection,5,81
-4.58936754650215e-05,age,"(19.6,28.2]",ch_csection,5,81
-0.000959360069262934,age,"(28.2,36.8]",ch_csection,5,81
-0.0076573669554651,age,"(36.8,45.4]",ch_csection,5,81
-0.0131846961995955,age,"(45.4,54]",ch_csection,5,81
-0.00327452807566179,age,"[11,19.6]",ch_csection,5,81
0.00953921433513843,ci_scorent,10,ch_csection,5,81
-0.0420579992002941,ci_scorent,100,ch_csection,5,81
-0.00113921390121334,ci_scorent,75,ch_csection,5,81
-0.0175129721160799,ci_scorent,90,ch_csection,5,81
-0.000950247501277988,obgyn_10kwra,10,ch_csection,5,81
-0.0059882261252478,obgyn_10kwra,100,ch_csection,5,81
0.00580633573731885,obgyn_10kwra,25,ch_csection,5,81
0.00129568077251949,obgyn_10kwra,50,ch_csection,5,81
-0.0044970307479306,obgyn_10kwra,75,ch_csection,5,81
-0.00329395291833347,obgyn_10kwra,90,ch_csection,5,81
0.00416669200856493,nhblack,0,ch_csection,5,81
-0.0118670888629864,nhblack,1,ch_csection,5,81
0.0125219086249979,mcaid_unins,0,ch_csection,5,81
-0.0144911865111007,mcaid_unins,1,ch_csection,5,81
-0.00160298441352578,hispanic,0,ch_csection,5,81
0.0032957895424269,hispanic,1,ch_csection,5,81
