mean,group_var,bin,outcome,mkt,boot_rep
-0.0269805581243157,overall,,ch_dist,9,135
-0.0279003816000747,age,"(19.8,28.6]",ch_dist,9,135
-0.0262916996008135,age,"(28.6,37.4]",ch_dist,9,135
-0.0249127183227433,age,"(37.4,46.2]",ch_dist,9,135
-0.0224157166311007,age,"(46.2,55]",ch_dist,9,135
-0.0306509537071484,age,"[11,19.8]",ch_dist,9,135
-0.0274744152952795,ci_scorent,10,ch_dist,9,135
-0.0256161521061933,ci_scorent,100,ch_dist,9,135
-0.0259670426124745,ci_scorent,50,ch_dist,9,135
-0.0272653962928385,ci_scorent,75,ch_dist,9,135
-0.0269425290370592,ci_scorent,90,ch_dist,9,135
-0.0279893544230068,obgyn_10kwra,10,ch_dist,9,135
-0.0260445328300345,obgyn_10kwra,100,ch_dist,9,135
-0.0275924722812388,obgyn_10kwra,25,ch_dist,9,135
-0.0265686976533015,obgyn_10kwra,50,ch_dist,9,135
-0.0278688910561756,obgyn_10kwra,75,ch_dist,9,135
-0.0252446106668137,obgyn_10kwra,90,ch_dist,9,135
-0.0293722619499544,nhblack,0,ch_dist,9,135
-0.0232286476285871,nhblack,1,ch_dist,9,135
-0.0245104228741526,mcaid_unins,0,ch_dist,9,135
-0.0295548893997156,mcaid_unins,1,ch_dist,9,135
-0.0265191739460328,hispanic,0,ch_dist,9,135
-0.0292766380096685,hispanic,1,ch_dist,9,135
0.128549291520255,overall,,ch_peri,9,135
0.12020799524676,age,"(19.8,28.6]",ch_peri,9,135
0.136240754710849,age,"(28.6,37.4]",ch_peri,9,135
0.135709643642884,age,"(37.4,46.2]",ch_peri,9,135
0.129449996098797,age,"(46.2,55]",ch_peri,9,135
0.103740592555047,age,"[11,19.8]",ch_peri,9,135
0.117464845836858,ci_scorent,10,ch_peri,9,135
0.158243726360446,ci_scorent,100,ch_peri,9,135
0.130337665956026,ci_scorent,50,ch_peri,9,135
0.131978135826362,ci_scorent,75,ch_peri,9,135
0.138546608762283,ci_scorent,90,ch_peri,9,135
0.169891734288775,obgyn_10kwra,10,ch_peri,9,135
0.0669350711405014,obgyn_10kwra,100,ch_peri,9,135
0.165174406540353,obgyn_10kwra,25,ch_peri,9,135
0.143597713095979,obgyn_10kwra,50,ch_peri,9,135
0.126329776866715,obgyn_10kwra,75,ch_peri,9,135
0.0777153031432791,obgyn_10kwra,90,ch_peri,9,135
0.171070056065668,nhblack,0,ch_peri,9,135
0.0787894186158265,nhblack,1,ch_peri,9,135
0.149042704575104,mcaid_unins,0,ch_peri,9,135
0.107191418843728,mcaid_unins,1,ch_peri,9,135
0.129758028703797,hispanic,0,ch_peri,9,135
0.122534006938682,hispanic,1,ch_peri,9,135
0.100631383829589,overall,,ch_teach,9,135
0.09680998577937,age,"(19.8,28.6]",ch_teach,9,135
0.101743024106362,age,"(28.6,37.4]",ch_teach,9,135
0.111396140927045,age,"(37.4,46.2]",ch_teach,9,135
0.110956364425952,age,"(46.2,55]",ch_teach,9,135
0.100292184316721,age,"[11,19.8]",ch_teach,9,135
0.0997265248466656,ci_scorent,10,ch_teach,9,135
0.0961166049768576,ci_scorent,100,ch_teach,9,135
0.10858417319166,ci_scorent,50,ch_teach,9,135
0.100079052055903,ci_scorent,75,ch_teach,9,135
0.0996918185054432,ci_scorent,90,ch_teach,9,135
0.0727612538198628,obgyn_10kwra,10,ch_teach,9,135
0.146329682879018,obgyn_10kwra,100,ch_teach,9,135
0.084496514873763,obgyn_10kwra,25,ch_teach,9,135
0.0907044482677676,obgyn_10kwra,50,ch_teach,9,135
0.106009210638766,obgyn_10kwra,75,ch_teach,9,135
0.11495583654272,obgyn_10kwra,90,ch_teach,9,135
0.0790117067153514,nhblack,0,ch_teach,9,135
0.115909333709475,nhblack,1,ch_teach,9,135
0.0944278889174701,mcaid_unins,0,ch_teach,9,135
0.107096556523269,mcaid_unins,1,ch_teach,9,135
0.0968395128576704,hispanic,0,ch_teach,9,135
0.1195016422309,hispanic,1,ch_teach,9,135
0.0253292427376949,overall,,ch_csection,9,135
0.0209617923504563,age,"(19.8,28.6]",ch_csection,9,135
0.0281629067151842,age,"(28.6,37.4]",ch_csection,9,135
0.0322331287877569,age,"(37.4,46.2]",ch_csection,9,135
0.0369414266178163,age,"(46.2,55]",ch_csection,9,135
0.0187272246544802,age,"[11,19.8]",ch_csection,9,135
0.0266194318068354,ci_scorent,10,ch_csection,9,135
0.0144678862912889,ci_scorent,100,ch_csection,9,135
0.0335185418866406,ci_scorent,50,ch_csection,9,135
0.0243714452021961,ci_scorent,75,ch_csection,9,135
0.0217797296449686,ci_scorent,90,ch_csection,9,135
0.0081200855386939,obgyn_10kwra,10,ch_csection,9,135
0.0515128894354909,obgyn_10kwra,100,ch_csection,9,135
0.0122579348484377,obgyn_10kwra,25,ch_csection,9,135
0.0182991696371232,obgyn_10kwra,50,ch_csection,9,135
0.0281317158480719,obgyn_10kwra,75,ch_csection,9,135
0.0415540011675589,obgyn_10kwra,90,ch_csection,9,135
0.0260445313722375,nhblack,0,ch_csection,9,135
0.0219053439097316,nhblack,1,ch_csection,9,135
0.0269163863076532,mcaid_unins,0,ch_csection,9,135
0.0236751497764192,mcaid_unins,1,ch_csection,9,135
0.0238647182957546,hispanic,0,ch_csection,9,135
0.0326174534545444,hispanic,1,ch_csection,9,135
