mean,group_var,bin,outcome,mkt,boot_rep
-0.0270383232378453,overall,,ch_dist,9,42
-0.0279006670496922,age,"(19.8,28.6]",ch_dist,9,42
-0.0263720085119474,age,"(28.6,37.4]",ch_dist,9,42
-0.0251628993056933,age,"(37.4,46.2]",ch_dist,9,42
-0.0220604330781866,age,"(46.2,55]",ch_dist,9,42
-0.0305502519954475,age,"[11,19.8]",ch_dist,9,42
-0.0275583636890051,ci_scorent,10,ch_dist,9,42
-0.025549576395955,ci_scorent,100,ch_dist,9,42
-0.0261712062930923,ci_scorent,50,ch_dist,9,42
-0.0272457123173734,ci_scorent,75,ch_dist,9,42
-0.0269580237966161,ci_scorent,90,ch_dist,9,42
-0.0277197805714219,obgyn_10kwra,10,ch_dist,9,42
-0.0263137520482255,obgyn_10kwra,100,ch_dist,9,42
-0.0275683997136758,obgyn_10kwra,25,ch_dist,9,42
-0.0267289754351341,obgyn_10kwra,50,ch_dist,9,42
-0.0278893400661096,obgyn_10kwra,75,ch_dist,9,42
-0.0253753070815627,obgyn_10kwra,90,ch_dist,9,42
-0.0291865889720788,nhblack,0,ch_dist,9,42
-0.0233549938645321,nhblack,1,ch_dist,9,42
-0.0244648574898925,mcaid_unins,0,ch_dist,9,42
-0.0297382405349873,mcaid_unins,1,ch_dist,9,42
-0.0265242526837454,hispanic,0,ch_dist,9,42
-0.0296188077560544,hispanic,1,ch_dist,9,42
0.128097664112103,overall,,ch_peri,9,42
0.119303903586576,age,"(19.8,28.6]",ch_peri,9,42
0.135827303125085,age,"(28.6,37.4]",ch_peri,9,42
0.137610684762034,age,"(37.4,46.2]",ch_peri,9,42
0.134430331746358,age,"(46.2,55]",ch_peri,9,42
0.102320154357645,age,"[11,19.8]",ch_peri,9,42
0.116490715664331,ci_scorent,10,ch_peri,9,42
0.15796570452462,ci_scorent,100,ch_peri,9,42
0.130379796813415,ci_scorent,50,ch_peri,9,42
0.131878815548923,ci_scorent,75,ch_peri,9,42
0.138655053680924,ci_scorent,90,ch_peri,9,42
0.167255426048614,obgyn_10kwra,10,ch_peri,9,42
0.0693509304489878,obgyn_10kwra,100,ch_peri,9,42
0.163616630941441,obgyn_10kwra,25,ch_peri,9,42
0.142894935984651,obgyn_10kwra,50,ch_peri,9,42
0.125608204498557,obgyn_10kwra,75,ch_peri,9,42
0.0791121896217888,obgyn_10kwra,90,ch_peri,9,42
0.169968623626963,nhblack,0,ch_peri,9,42
0.0803215092477909,nhblack,1,ch_peri,9,42
0.147142666752558,mcaid_unins,0,ch_peri,9,42
0.108116853373127,mcaid_unins,1,ch_peri,9,42
0.129871006782402,hispanic,0,ch_peri,9,42
0.119196000187389,hispanic,1,ch_peri,9,42
0.101576776992735,overall,,ch_teach,9,42
0.0981512567161626,age,"(19.8,28.6]",ch_teach,9,42
0.102423337168458,age,"(28.6,37.4]",ch_teach,9,42
0.111147967540101,age,"(37.4,46.2]",ch_teach,9,42
0.105237642425087,age,"(46.2,55]",ch_teach,9,42
0.103324306664983,age,"[11,19.8]",ch_teach,9,42
0.10053711573929,ci_scorent,10,ch_teach,9,42
0.0990148943434338,ci_scorent,100,ch_teach,9,42
0.108611667946845,ci_scorent,50,ch_teach,9,42
0.100552611095007,ci_scorent,75,ch_teach,9,42
0.101280313695942,ci_scorent,90,ch_teach,9,42
0.0738443636183324,obgyn_10kwra,10,ch_teach,9,42
0.146824925403158,obgyn_10kwra,100,ch_teach,9,42
0.0858976940727716,obgyn_10kwra,25,ch_teach,9,42
0.0921836493847877,obgyn_10kwra,50,ch_teach,9,42
0.106584789047082,obgyn_10kwra,75,ch_teach,9,42
0.115304541767126,obgyn_10kwra,90,ch_teach,9,42
0.0787453395874966,nhblack,0,ch_teach,9,42
0.115686848797443,nhblack,1,ch_teach,9,42
0.0952493233257562,mcaid_unins,0,ch_teach,9,42
0.108215140691934,mcaid_unins,1,ch_teach,9,42
0.0971956370035446,hispanic,0,ch_teach,9,42
0.123568824240044,hispanic,1,ch_teach,9,42
0.0252425712195034,overall,,ch_csection,9,42
0.0210003365007463,age,"(19.8,28.6]",ch_csection,9,42
0.0280176244077362,age,"(28.6,37.4]",ch_csection,9,42
0.0318139756331839,age,"(37.4,46.2]",ch_csection,9,42
0.0331052015889975,age,"(46.2,55]",ch_csection,9,42
0.0190818396495566,age,"[11,19.8]",ch_csection,9,42
0.0264079436256264,ci_scorent,10,ch_csection,9,42
0.0153589489687202,ci_scorent,100,ch_csection,9,42
0.0331556616148474,ci_scorent,50,ch_csection,9,42
0.0242604570851721,ci_scorent,75,ch_csection,9,42
0.0218146719744224,ci_scorent,90,ch_csection,9,42
0.00843901640098963,obgyn_10kwra,10,ch_csection,9,42
0.0504998608413459,obgyn_10kwra,100,ch_csection,9,42
0.0126159007440714,obgyn_10kwra,25,ch_csection,9,42
0.0185960224178956,obgyn_10kwra,50,ch_csection,9,42
0.0279538754451553,obgyn_10kwra,75,ch_csection,9,42
0.0407865886080041,obgyn_10kwra,90,ch_csection,9,42
0.0250348009711718,nhblack,0,ch_csection,9,42
0.021867923147609,nhblack,1,ch_csection,9,42
0.0268156530681861,mcaid_unins,0,ch_csection,9,42
0.0235921933598185,mcaid_unins,1,ch_csection,9,42
0.023611340363247,hispanic,0,ch_csection,9,42
0.0334308752112882,hispanic,1,ch_csection,9,42
