mean,group_var,bin,outcome,mkt,boot_rep
-0.0269540023570004,overall,,ch_dist,9,40
-0.0277669136304914,age,"(19.8,28.6]",ch_dist,9,40
-0.0263334728485454,age,"(28.6,37.4]",ch_dist,9,40
-0.0250301275387134,age,"(37.4,46.2]",ch_dist,9,40
-0.0217047022664716,age,"(46.2,55]",ch_dist,9,40
-0.0305115776183857,age,"[11,19.8]",ch_dist,9,40
-0.0274225329788217,ci_scorent,10,ch_dist,9,40
-0.0255223710338728,ci_scorent,100,ch_dist,9,40
-0.0260218864360586,ci_scorent,50,ch_dist,9,40
-0.0271972918918275,ci_scorent,75,ch_dist,9,40
-0.0270147166268699,ci_scorent,90,ch_dist,9,40
-0.0280412823315756,obgyn_10kwra,10,ch_dist,9,40
-0.0258302778919087,obgyn_10kwra,100,ch_dist,9,40
-0.027601186385281,obgyn_10kwra,25,ch_dist,9,40
-0.0266440762128414,obgyn_10kwra,50,ch_dist,9,40
-0.0278257431836065,obgyn_10kwra,75,ch_dist,9,40
-0.0250827545472278,obgyn_10kwra,90,ch_dist,9,40
-0.029381928149185,nhblack,0,ch_dist,9,40
-0.0231858533991211,nhblack,1,ch_dist,9,40
-0.0244147553670418,mcaid_unins,0,ch_dist,9,40
-0.0296062290643593,mcaid_unins,1,ch_dist,9,40
-0.0265230055375806,hispanic,0,ch_dist,9,40
-0.029102340526165,hispanic,1,ch_dist,9,40
0.128622209065765,overall,,ch_peri,9,40
0.120933685669235,age,"(19.8,28.6]",ch_peri,9,40
0.135644546329563,age,"(28.6,37.4]",ch_peri,9,40
0.134601279127962,age,"(37.4,46.2]",ch_peri,9,40
0.1285980780409,age,"(46.2,55]",ch_peri,9,40
0.107927832415718,age,"[11,19.8]",ch_peri,9,40
0.118031253395602,ci_scorent,10,ch_peri,9,40
0.157196175210554,ci_scorent,100,ch_peri,9,40
0.129272293575029,ci_scorent,50,ch_peri,9,40
0.131690133458859,ci_scorent,75,ch_peri,9,40
0.139213800932034,ci_scorent,90,ch_peri,9,40
0.170065453839613,obgyn_10kwra,10,ch_peri,9,40
0.0663178226137416,obgyn_10kwra,100,ch_peri,9,40
0.164862558621697,obgyn_10kwra,25,ch_peri,9,40
0.143878492891209,obgyn_10kwra,50,ch_peri,9,40
0.126177974699932,obgyn_10kwra,75,ch_peri,9,40
0.0779599179358013,obgyn_10kwra,90,ch_peri,9,40
0.170720196574856,nhblack,0,ch_peri,9,40
0.0784846442305691,nhblack,1,ch_peri,9,40
0.147179096182996,mcaid_unins,0,ch_peri,9,40
0.109239663054135,mcaid_unins,1,ch_peri,9,40
0.129279682753515,hispanic,0,ch_peri,9,40
0.125344978805651,hispanic,1,ch_peri,9,40
0.100778819454989,overall,,ch_teach,9,40
0.0961957867969685,age,"(19.8,28.6]",ch_teach,9,40
0.102528536748694,age,"(28.6,37.4]",ch_teach,9,40
0.112521835859412,age,"(37.4,46.2]",ch_teach,9,40
0.105143891570454,age,"(46.2,55]",ch_teach,9,40
0.0985887577862169,age,"[11,19.8]",ch_teach,9,40
0.0989688081187742,ci_scorent,10,ch_teach,9,40
0.0980393327160724,ci_scorent,100,ch_teach,9,40
0.109000530828758,ci_scorent,50,ch_teach,9,40
0.10072780202514,ci_scorent,75,ch_teach,9,40
0.100838998961473,ci_scorent,90,ch_teach,9,40
0.0733799373641172,obgyn_10kwra,10,ch_teach,9,40
0.145597086157903,obgyn_10kwra,100,ch_teach,9,40
0.085073357918744,obgyn_10kwra,25,ch_teach,9,40
0.0913452849484989,obgyn_10kwra,50,ch_teach,9,40
0.106063268282488,obgyn_10kwra,75,ch_teach,9,40
0.114372378308014,obgyn_10kwra,90,ch_teach,9,40
0.0786420066580071,nhblack,0,ch_teach,9,40
0.116474693175993,nhblack,1,ch_teach,9,40
0.0954723091765702,mcaid_unins,0,ch_teach,9,40
0.106321434387272,mcaid_unins,1,ch_teach,9,40
0.0976788279190206,hispanic,0,ch_teach,9,40
0.116230975574785,hispanic,1,ch_teach,9,40
0.0252377380101831,overall,,ch_csection,9,40
0.0208456565739259,age,"(19.8,28.6]",ch_csection,9,40
0.0281301824876131,age,"(28.6,37.4]",ch_csection,9,40
0.0320460667129555,age,"(37.4,46.2]",ch_csection,9,40
0.0322598392871995,age,"(46.2,55]",ch_csection,9,40
0.0186774918976765,age,"[11,19.8]",ch_csection,9,40
0.0262197537064503,ci_scorent,10,ch_csection,9,40
0.0155604308735408,ci_scorent,100,ch_csection,9,40
0.0332363575940202,ci_scorent,50,ch_csection,9,40
0.0244791895420909,ci_scorent,75,ch_csection,9,40
0.0219824555533959,ci_scorent,90,ch_csection,9,40
0.00793452407641733,obgyn_10kwra,10,ch_csection,9,40
0.0517838284423037,obgyn_10kwra,100,ch_csection,9,40
0.0121401795559611,obgyn_10kwra,25,ch_csection,9,40
0.018122042873845,obgyn_10kwra,50,ch_csection,9,40
0.0280939664290445,obgyn_10kwra,75,ch_csection,9,40
0.0415930519566598,obgyn_10kwra,90,ch_csection,9,40
0.0252588295892928,nhblack,0,ch_csection,9,40
0.022460588700188,nhblack,1,ch_csection,9,40
0.0269698490499623,mcaid_unins,0,ch_csection,9,40
0.0234285594710412,mcaid_unins,1,ch_csection,9,40
0.0239999304689037,hispanic,0,ch_csection,9,40
0.031407688847849,hispanic,1,ch_csection,9,40
