mean,group_var,bin,outcome,mkt,boot_rep
-0.026925618273491,overall,,ch_dist,9,45
-0.0277796454452182,age,"(19.8,28.6]",ch_dist,9,45
-0.0262772174049665,age,"(28.6,37.4]",ch_dist,9,45
-0.0249942724854641,age,"(37.4,46.2]",ch_dist,9,45
-0.0221435664963475,age,"(46.2,55]",ch_dist,9,45
-0.0305175161662457,age,"[11,19.8]",ch_dist,9,45
-0.0274465098019316,ci_scorent,10,ch_dist,9,45
-0.0254366093195335,ci_scorent,100,ch_dist,9,45
-0.0261224987040668,ci_scorent,50,ch_dist,9,45
-0.0270660225253922,ci_scorent,75,ch_dist,9,45
-0.0268693094718031,ci_scorent,90,ch_dist,9,45
-0.0275158752657228,obgyn_10kwra,10,ch_dist,9,45
-0.0263223561498117,obgyn_10kwra,100,ch_dist,9,45
-0.027431684907314,obgyn_10kwra,25,ch_dist,9,45
-0.0264615682862174,obgyn_10kwra,50,ch_dist,9,45
-0.027839518590201,obgyn_10kwra,75,ch_dist,9,45
-0.0254252607821654,obgyn_10kwra,90,ch_dist,9,45
-0.0291435683009894,nhblack,0,ch_dist,9,45
-0.0231140741222029,nhblack,1,ch_dist,9,45
-0.0243523749788087,mcaid_unins,0,ch_dist,9,45
-0.0296265968068771,mcaid_unins,1,ch_dist,9,45
-0.0264150881805264,hispanic,0,ch_dist,9,45
-0.0294729904175688,hispanic,1,ch_dist,9,45
0.130727641315897,overall,,ch_peri,9,45
0.122221086347435,age,"(19.8,28.6]",ch_peri,9,45
0.138185988311121,age,"(28.6,37.4]",ch_peri,9,45
0.13909378298353,age,"(37.4,46.2]",ch_peri,9,45
0.133774149850961,age,"(46.2,55]",ch_peri,9,45
0.107175799673566,age,"[11,19.8]",ch_peri,9,45
0.120277586416149,ci_scorent,10,ch_peri,9,45
0.15771203154954,ci_scorent,100,ch_peri,9,45
0.134465591011768,ci_scorent,50,ch_peri,9,45
0.133281118981727,ci_scorent,75,ch_peri,9,45
0.139511955600202,ci_scorent,90,ch_peri,9,45
0.168428551251882,obgyn_10kwra,10,ch_peri,9,45
0.0739146693683452,obgyn_10kwra,100,ch_peri,9,45
0.16518181120425,obgyn_10kwra,25,ch_peri,9,45
0.144481316074522,obgyn_10kwra,50,ch_peri,9,45
0.128798694600521,obgyn_10kwra,75,ch_peri,9,45
0.0829902236214027,obgyn_10kwra,90,ch_peri,9,45
0.170445277570617,nhblack,0,ch_peri,9,45
0.082530684543226,nhblack,1,ch_peri,9,45
0.148904685747284,mcaid_unins,0,ch_peri,9,45
0.111648292343711,mcaid_unins,1,ch_peri,9,45
0.131568317474822,hispanic,0,ch_peri,9,45
0.126532952189933,hispanic,1,ch_peri,9,45
0.0998956193323959,overall,,ch_teach,9,45
0.0954992200306726,age,"(19.8,28.6]",ch_teach,9,45
0.101420769161409,age,"(28.6,37.4]",ch_teach,9,45
0.111542065753959,age,"(37.4,46.2]",ch_teach,9,45
0.110617968424237,age,"(46.2,55]",ch_teach,9,45
0.0981678145141331,age,"[11,19.8]",ch_teach,9,45
0.098113849233271,ci_scorent,10,ch_teach,9,45
0.0977837112852409,ci_scorent,100,ch_teach,9,45
0.108233460703004,ci_scorent,50,ch_teach,9,45
0.099260918080345,ci_scorent,75,ch_teach,9,45
0.100010929972529,ci_scorent,90,ch_teach,9,45
0.0722817522383332,obgyn_10kwra,10,ch_teach,9,45
0.14564126130009,obgyn_10kwra,100,ch_teach,9,45
0.0838968008554734,obgyn_10kwra,25,ch_teach,9,45
0.0899092669007922,obgyn_10kwra,50,ch_teach,9,45
0.105054009528004,obgyn_10kwra,75,ch_teach,9,45
0.114640364878922,obgyn_10kwra,90,ch_teach,9,45
0.0776097677529476,nhblack,0,ch_teach,9,45
0.11515820476463,nhblack,1,ch_teach,9,45
0.0946037771824699,mcaid_unins,0,ch_teach,9,45
0.10545014737821,mcaid_unins,1,ch_teach,9,45
0.0965719473032508,hispanic,0,ch_teach,9,45
0.116479616357782,hispanic,1,ch_teach,9,45
0.0249714944295314,overall,,ch_csection,9,45
0.0205039719828525,age,"(19.8,28.6]",ch_csection,9,45
0.0278867714837758,age,"(28.6,37.4]",ch_csection,9,45
0.0319705956255098,age,"(37.4,46.2]",ch_csection,9,45
0.0351600072886477,age,"(46.2,55]",ch_csection,9,45
0.0180613468825276,age,"[11,19.8]",ch_csection,9,45
0.0259795881222805,ci_scorent,10,ch_csection,9,45
0.0151860013054117,ci_scorent,100,ch_csection,9,45
0.0331669367364066,ci_scorent,50,ch_csection,9,45
0.0241258835464304,ci_scorent,75,ch_csection,9,45
0.0215923953983545,ci_scorent,90,ch_csection,9,45
0.00835349153816503,obgyn_10kwra,10,ch_csection,9,45
0.0503640592912029,obgyn_10kwra,100,ch_csection,9,45
0.0123512393436957,obgyn_10kwra,25,ch_csection,9,45
0.0181554050180088,obgyn_10kwra,50,ch_csection,9,45
0.0276831906135789,obgyn_10kwra,75,ch_csection,9,45
0.0407758996548212,obgyn_10kwra,90,ch_csection,9,45
0.0250277631559763,nhblack,0,ch_csection,9,45
0.0217823560077039,nhblack,1,ch_csection,9,45
0.0266487897553991,mcaid_unins,0,ch_csection,9,45
0.0232109385276937,mcaid_unins,1,ch_csection,9,45
0.0236482923519988,hispanic,0,ch_csection,9,45
0.0315738243602102,hispanic,1,ch_csection,9,45
