mean,group_var,bin,outcome,mkt,boot_rep
-0.0270960348551291,overall,,ch_dist,9,58
-0.0279462622308159,age,"(19.8,28.6]",ch_dist,9,58
-0.026449935850923,age,"(28.6,37.4]",ch_dist,9,58
-0.0250308002264293,age,"(37.4,46.2]",ch_dist,9,58
-0.0215855950662089,age,"(46.2,55]",ch_dist,9,58
-0.0309051135318457,age,"[11,19.8]",ch_dist,9,58
-0.0276870027713006,ci_scorent,10,ch_dist,9,58
-0.0254100635685314,ci_scorent,100,ch_dist,9,58
-0.0261376949013763,ci_scorent,50,ch_dist,9,58
-0.0272862111283257,ci_scorent,75,ch_dist,9,58
-0.0270411671373867,ci_scorent,90,ch_dist,9,58
-0.0278464805424638,obgyn_10kwra,10,ch_dist,9,58
-0.0263857687973282,obgyn_10kwra,100,ch_dist,9,58
-0.0277485537295107,obgyn_10kwra,25,ch_dist,9,58
-0.0266722322537358,obgyn_10kwra,50,ch_dist,9,58
-0.027981264866987,obgyn_10kwra,75,ch_dist,9,58
-0.0253888434027012,obgyn_10kwra,90,ch_dist,9,58
-0.0293394378897113,nhblack,0,ch_dist,9,58
-0.0233654744723179,nhblack,1,ch_dist,9,58
-0.0245417373706899,mcaid_unins,0,ch_dist,9,58
-0.0297697734176502,mcaid_unins,1,ch_dist,9,58
-0.0266256090588283,hispanic,0,ch_dist,9,58
-0.0294384950917958,hispanic,1,ch_dist,9,58
0.129771591910357,overall,,ch_peri,9,58
0.121553491439172,age,"(19.8,28.6]",ch_peri,9,58
0.137283614640028,age,"(28.6,37.4]",ch_peri,9,58
0.136449250974421,age,"(37.4,46.2]",ch_peri,9,58
0.12480992535238,age,"(46.2,55]",ch_peri,9,58
0.107183360136001,age,"[11,19.8]",ch_peri,9,58
0.119400052477333,ci_scorent,10,ch_peri,9,58
0.157277000050562,ci_scorent,100,ch_peri,9,58
0.131174671637049,ci_scorent,50,ch_peri,9,58
0.132697274735339,ci_scorent,75,ch_peri,9,58
0.139809610386996,ci_scorent,90,ch_peri,9,58
0.169058995017131,obgyn_10kwra,10,ch_peri,9,58
0.0712526582431121,obgyn_10kwra,100,ch_peri,9,58
0.165961177307364,obgyn_10kwra,25,ch_peri,9,58
0.144493732512616,obgyn_10kwra,50,ch_peri,9,58
0.127412281357795,obgyn_10kwra,75,ch_peri,9,58
0.0801755573974528,obgyn_10kwra,90,ch_peri,9,58
0.1717625499809,nhblack,0,ch_peri,9,58
0.080411320824585,nhblack,1,ch_peri,9,58
0.150193746021071,mcaid_unins,0,ch_peri,9,58
0.108394480861934,mcaid_unins,1,ch_peri,9,58
0.131268125355548,hispanic,0,ch_peri,9,58
0.122319683201761,hispanic,1,ch_peri,9,58
0.10140163066514,overall,,ch_teach,9,58
0.0964777126041723,age,"(19.8,28.6]",ch_teach,9,58
0.103224888279156,age,"(28.6,37.4]",ch_teach,9,58
0.113740981999002,age,"(37.4,46.2]",ch_teach,9,58
0.11353074856013,age,"(46.2,55]",ch_teach,9,58
0.0997904391595779,age,"[11,19.8]",ch_teach,9,58
0.0998348418040665,ci_scorent,10,ch_teach,9,58
0.0983100843779807,ci_scorent,100,ch_teach,9,58
0.109974815672256,ci_scorent,50,ch_teach,9,58
0.100964434295762,ci_scorent,75,ch_teach,9,58
0.100999233727622,ci_scorent,90,ch_teach,9,58
0.0734749107731267,obgyn_10kwra,10,ch_teach,9,58
0.148135155093062,obgyn_10kwra,100,ch_teach,9,58
0.0855075952923034,obgyn_10kwra,25,ch_teach,9,58
0.09122677800912,obgyn_10kwra,50,ch_teach,9,58
0.106580132580636,obgyn_10kwra,75,ch_teach,9,58
0.115255705305443,obgyn_10kwra,90,ch_teach,9,58
0.0785485528979498,nhblack,0,ch_teach,9,58
0.117441215518286,nhblack,1,ch_teach,9,58
0.09498542807357,mcaid_unins,0,ch_teach,9,58
0.108117860234538,mcaid_unins,1,ch_teach,9,58
0.0978230294393376,hispanic,0,ch_teach,9,58
0.119221085168376,hispanic,1,ch_teach,9,58
0.0253150126560319,overall,,ch_csection,9,58
0.0206657624741464,age,"(19.8,28.6]",ch_csection,9,58
0.0283180151462947,age,"(28.6,37.4]",ch_csection,9,58
0.0327621899465556,age,"(37.4,46.2]",ch_csection,9,58
0.0346409642436582,age,"(46.2,55]",ch_csection,9,58
0.0183711777493436,age,"[11,19.8]",ch_csection,9,58
0.0261819422108029,ci_scorent,10,ch_csection,9,58
0.0157710905233644,ci_scorent,100,ch_csection,9,58
0.0336676344832097,ci_scorent,50,ch_csection,9,58
0.0244772123417004,ci_scorent,75,ch_csection,9,58
0.022060120138973,ci_scorent,90,ch_csection,9,58
0.00852114566712587,obgyn_10kwra,10,ch_csection,9,58
0.0508917949841583,obgyn_10kwra,100,ch_csection,9,58
0.0126078089100812,obgyn_10kwra,25,ch_csection,9,58
0.0184043249182408,obgyn_10kwra,50,ch_csection,9,58
0.0280303350131497,obgyn_10kwra,75,ch_csection,9,58
0.0409904095624395,obgyn_10kwra,90,ch_csection,9,58
0.0255202327939473,nhblack,0,ch_csection,9,58
0.0223987159786067,nhblack,1,ch_csection,9,58
0.0266370606629892,mcaid_unins,0,ch_csection,9,58
0.0239311445830138,mcaid_unins,1,ch_csection,9,58
0.0240419873440568,hispanic,0,ch_csection,9,58
0.0316539745008575,hispanic,1,ch_csection,9,58
