mean,group_var,bin,outcome,mkt,boot_rep
-0.0181030810920516,overall,,ch_dist,11,130
-0.0185260637073184,age,"(19.6,28.2]",ch_dist,11,130
-0.017828095909232,age,"(28.2,36.8]",ch_dist,11,130
-0.015940921899739,age,"(36.8,45.4]",ch_dist,11,130
-0.0106056264561262,age,"(45.4,54]",ch_dist,11,130
-0.0192049112998454,age,"[11,19.6]",ch_dist,11,130
-0.0183398306472616,ci_scorent,10,ch_dist,11,130
-0.0190480134566453,ci_scorent,100,ch_dist,11,130
-0.0168573639954176,ci_scorent,50,ch_dist,11,130
-0.0179784501508371,ci_scorent,75,ch_dist,11,130
-0.017654414137071,ci_scorent,90,ch_dist,11,130
-0.00188720124257773,obgyn_10kwra,10,ch_dist,11,130
-0.0280546470214278,obgyn_10kwra,100,ch_dist,11,130
-0.0143519312045548,obgyn_10kwra,25,ch_dist,11,130
-0.0182491621017872,obgyn_10kwra,50,ch_dist,11,130
-0.0226636131476151,obgyn_10kwra,75,ch_dist,11,130
-0.0264442778532061,obgyn_10kwra,90,ch_dist,11,130
-0.0191384398650345,nhblack,0,ch_dist,11,130
-0.0147075419486888,nhblack,1,ch_dist,11,130
-0.0200860321965503,mcaid_unins,0,ch_dist,11,130
-0.0162635087544339,mcaid_unins,1,ch_dist,11,130
-0.0178862362105663,hispanic,0,ch_dist,11,130
-0.0216959920990886,hispanic,1,ch_dist,11,130
0.001898785818198,overall,,ch_peri,11,130
-0.0182928353234544,age,"(19.6,28.2]",ch_peri,11,130
0.0251068836147791,age,"(28.2,36.8]",ch_peri,11,130
0.0605210153367311,age,"(36.8,45.4]",ch_peri,11,130
0.086534810476681,age,"(45.4,54]",ch_peri,11,130
-0.0555359572332924,age,"[11,19.6]",ch_peri,11,130
-0.0370415940810485,ci_scorent,10,ch_peri,11,130
0.137870768274957,ci_scorent,100,ch_peri,11,130
0.00633093814428295,ci_scorent,50,ch_peri,11,130
-0.00193703340199279,ci_scorent,75,ch_peri,11,130
0.0390953280126115,ci_scorent,90,ch_peri,11,130
0.0258414450107319,obgyn_10kwra,10,ch_peri,11,130
-0.0287184445409992,obgyn_10kwra,100,ch_peri,11,130
0.0229234488856489,obgyn_10kwra,25,ch_peri,11,130
0.0138545321608443,obgyn_10kwra,50,ch_peri,11,130
-0.0196306886802847,obgyn_10kwra,75,ch_peri,11,130
-0.0201682151752166,obgyn_10kwra,90,ch_peri,11,130
0.0137597789180874,nhblack,0,ch_peri,11,130
-0.00643921876023398,nhblack,1,ch_peri,11,130
0.0334190995615701,mcaid_unins,0,ch_peri,11,130
-0.0273424279988199,mcaid_unins,1,ch_peri,11,130
0.00399703404899193,hispanic,0,ch_peri,11,130
-0.0328671681313584,hispanic,1,ch_peri,11,130
0.0884895517827484,overall,,ch_teach,11,130
0.107865101332702,age,"(19.6,28.2]",ch_teach,11,130
0.0479838085621749,age,"(28.2,36.8]",ch_teach,11,130
0.0823023126007493,age,"(36.8,45.4]",ch_teach,11,130
0.109066577926114,age,"(45.4,54]",ch_teach,11,130
0.194825869799932,age,"[11,19.6]",ch_teach,11,130
0.0317135389371512,ci_scorent,10,ch_teach,11,130
0.264526056738662,ci_scorent,100,ch_teach,11,130
0.00997639497969469,ci_scorent,50,ch_teach,11,130
0.10316119750804,ci_scorent,75,ch_teach,11,130
0.175378534743421,ci_scorent,90,ch_teach,11,130
0.180578064064253,obgyn_10kwra,10,ch_teach,11,130
0.106665677600261,obgyn_10kwra,100,ch_teach,11,130
0.026658568875683,obgyn_10kwra,25,ch_teach,11,130
0.046976374027454,obgyn_10kwra,50,ch_teach,11,130
0.0869006373787072,obgyn_10kwra,75,ch_teach,11,130
0.112592619884623,obgyn_10kwra,90,ch_teach,11,130
-0.0016693405165726,nhblack,0,ch_teach,11,130
0.155125111947174,nhblack,1,ch_teach,11,130
-0.121044880592302,mcaid_unins,0,ch_teach,11,130
0.282873439868084,mcaid_unins,1,ch_teach,11,130
0.0841302893912302,hispanic,0,ch_teach,11,130
0.160718334504139,hispanic,1,ch_teach,11,130
-0.0419290185987221,overall,,ch_csection,11,130
-0.0367140104475325,age,"(19.6,28.2]",ch_csection,11,130
-0.049929666834893,age,"(28.2,36.8]",ch_csection,11,130
-0.0512976472367345,age,"(36.8,45.4]",ch_csection,11,130
-0.0473877526285991,age,"(45.4,54]",ch_csection,11,130
-0.0218446693574479,age,"[11,19.6]",ch_csection,11,130
-0.0443146749462487,ci_scorent,10,ch_csection,11,130
-0.0287332351637753,ci_scorent,100,ch_csection,11,130
-0.0525738457164052,ci_scorent,50,ch_csection,11,130
-0.0424168718146464,ci_scorent,75,ch_csection,11,130
-0.0359948663404131,ci_scorent,90,ch_csection,11,130
-0.0209009179517945,obgyn_10kwra,10,ch_csection,11,130
-0.05124639030863,obgyn_10kwra,100,ch_csection,11,130
-0.0444192461023788,obgyn_10kwra,25,ch_csection,11,130
-0.0471465096289616,obgyn_10kwra,50,ch_csection,11,130
-0.0420121871233957,obgyn_10kwra,75,ch_csection,11,130
-0.0460151208229145,obgyn_10kwra,90,ch_csection,11,130
-0.0569872152946114,nhblack,0,ch_csection,11,130
-0.0400777826110869,nhblack,1,ch_csection,11,130
-0.0680902923085817,mcaid_unins,0,ch_csection,11,130
-0.0176593554061597,mcaid_unins,1,ch_csection,11,130
-0.0454468082715836,hispanic,0,ch_csection,11,130
0.0163573709599883,hispanic,1,ch_csection,11,130
