mean,group_var,bin,outcome,mkt,boot_rep
-0.0270108365619856,overall,,ch_dist,9,144
-0.027871960994877,age,"(19.8,28.6]",ch_dist,9,144
-0.0263575293202156,age,"(28.6,37.4]",ch_dist,9,144
-0.0250387882119548,age,"(37.4,46.2]",ch_dist,9,144
-0.0219223898857919,age,"(46.2,55]",ch_dist,9,144
-0.0306223051375992,age,"[11,19.8]",ch_dist,9,144
-0.0270108365619856,ci_scorent,100,ch_dist,9,144
-0.0270108365619856,obgyn_10kwra,100,ch_dist,9,144
-0.0291928764595634,nhblack,0,ch_dist,9,144
-0.0232376275647541,nhblack,1,ch_dist,9,144
-0.0244546161582153,mcaid_unins,0,ch_dist,9,144
-0.0296727974062597,mcaid_unins,1,ch_dist,9,144
-0.0264839530083988,hispanic,0,ch_dist,9,144
-0.029646489964068,hispanic,1,ch_dist,9,144
0.129604550423144,overall,,ch_peri,9,144
0.12208402622666,age,"(19.8,28.6]",ch_peri,9,144
0.136690943846701,age,"(28.6,37.4]",ch_peri,9,144
0.134882713437549,age,"(37.4,46.2]",ch_peri,9,144
0.1241477494567,age,"(46.2,55]",ch_peri,9,144
0.108400219450689,age,"[11,19.8]",ch_peri,9,144
0.129604550423144,ci_scorent,100,ch_peri,9,144
0.129604550423144,obgyn_10kwra,100,ch_peri,9,144
0.171753414747238,nhblack,0,ch_peri,9,144
0.0804903488816783,nhblack,1,ch_peri,9,144
0.149364824285115,mcaid_unins,0,ch_peri,9,144
0.109026874407762,mcaid_unins,1,ch_peri,9,144
0.131064251969192,hispanic,0,ch_peri,9,144
0.122302619437305,hispanic,1,ch_peri,9,144
0.100584695397086,overall,,ch_teach,9,144
0.0952416321864368,age,"(19.8,28.6]",ch_teach,9,144
0.102515365394788,age,"(28.6,37.4]",ch_teach,9,144
0.115048335433483,age,"(37.4,46.2]",ch_teach,9,144
0.113388200559742,age,"(46.2,55]",ch_teach,9,144
0.0973936871094181,age,"[11,19.8]",ch_teach,9,144
0.100584695397086,ci_scorent,100,ch_teach,9,144
0.100584695397086,obgyn_10kwra,100,ch_teach,9,144
0.0778689843835158,nhblack,0,ch_teach,9,144
0.115094635687578,nhblack,1,ch_teach,9,144
0.0937233016445151,mcaid_unins,0,ch_teach,9,144
0.107729917100015,mcaid_unins,1,ch_teach,9,144
0.09633358779964,hispanic,0,ch_teach,9,144
0.121850202975657,hispanic,1,ch_teach,9,144
0.0253557232520188,overall,,ch_csection,9,144
0.0205636702553668,age,"(19.8,28.6]",ch_csection,9,144
0.0284173901962124,age,"(28.6,37.4]",ch_csection,9,144
0.0333517789527648,age,"(37.4,46.2]",ch_csection,9,144
0.0368031793812606,age,"(46.2,55]",ch_csection,9,144
0.0179798727508792,age,"[11,19.8]",ch_csection,9,144
0.0253557232520188,ci_scorent,100,ch_csection,9,144
0.0253557232520188,obgyn_10kwra,100,ch_csection,9,144
0.0251946778908016,nhblack,0,ch_csection,9,144
0.0225635735821296,nhblack,1,ch_csection,9,144
0.0266181590531975,mcaid_unins,0,ch_csection,9,144
0.0240410656167888,mcaid_unins,1,ch_csection,9,144
0.0240146919574853,hispanic,0,ch_csection,9,144
0.0320640246777785,hispanic,1,ch_csection,9,144
