mean,group_var,bin,outcome,mkt,boot_rep
-0.0270592792848098,overall,,ch_dist,9,128
-0.0278778138124241,age,"(19.8,28.6]",ch_dist,9,128
-0.0264536424699754,age,"(28.6,37.4]",ch_dist,9,128
-0.0250477108542711,age,"(37.4,46.2]",ch_dist,9,128
-0.0227498440792517,age,"(46.2,55]",ch_dist,9,128
-0.0305593283645866,age,"[11,19.8]",ch_dist,9,128
-0.0270592792848098,ci_scorent,100,ch_dist,9,128
-0.0270592792848098,obgyn_10kwra,100,ch_dist,9,128
-0.0292976558776075,nhblack,0,ch_dist,9,128
-0.0233625605576616,nhblack,1,ch_dist,9,128
-0.0245602537624892,mcaid_unins,0,ch_dist,9,128
-0.0296840369669434,mcaid_unins,1,ch_dist,9,128
-0.0266137762087848,hispanic,0,ch_dist,9,128
-0.0293085772413811,hispanic,1,ch_dist,9,128
0.128627301530695,overall,,ch_peri,9,128
0.120700761968235,age,"(19.8,28.6]",ch_peri,9,128
0.136060858401076,age,"(28.6,37.4]",ch_peri,9,128
0.134793322382423,age,"(37.4,46.2]",ch_peri,9,128
0.128566896791054,age,"(46.2,55]",ch_peri,9,128
0.105169209396746,age,"[11,19.8]",ch_peri,9,128
0.128627301530695,ci_scorent,100,ch_peri,9,128
0.128627301530695,obgyn_10kwra,100,ch_peri,9,128
0.171628083799697,nhblack,0,ch_peri,9,128
0.0788428890423257,nhblack,1,ch_peri,9,128
0.147544621413066,mcaid_unins,0,ch_peri,9,128
0.108758204459399,mcaid_unins,1,ch_peri,9,128
0.130036149375366,hispanic,0,ch_peri,9,128
0.121514177629475,hispanic,1,ch_peri,9,128
0.101145223071851,overall,,ch_teach,9,128
0.0965395546333685,age,"(19.8,28.6]",ch_teach,9,128
0.102867121201712,age,"(28.6,37.4]",ch_teach,9,128
0.112873617749308,age,"(37.4,46.2]",ch_teach,9,128
0.115834113790561,age,"(46.2,55]",ch_teach,9,128
0.0992611404319824,age,"[11,19.8]",ch_teach,9,128
0.101145223071851,ci_scorent,100,ch_teach,9,128
0.101145223071851,obgyn_10kwra,100,ch_teach,9,128
0.0774383340953975,nhblack,0,ch_teach,9,128
0.116789007802712,nhblack,1,ch_teach,9,128
0.0957561484282895,mcaid_unins,0,ch_teach,9,128
0.106805435400192,mcaid_unins,1,ch_teach,9,128
0.0973890670547439,hispanic,0,ch_teach,9,128
0.120109657906339,hispanic,1,ch_teach,9,128
0.0256159995267062,overall,,ch_csection,9,128
0.0209668068118067,age,"(19.8,28.6]",ch_csection,9,128
0.0286448614431807,age,"(28.6,37.4]",ch_csection,9,128
0.0329692007297054,age,"(37.4,46.2]",ch_csection,9,128
0.0373856666785193,age,"(46.2,55]",ch_csection,9,128
0.0186338264220281,age,"[11,19.8]",ch_csection,9,128
0.0256159995267062,ci_scorent,100,ch_csection,9,128
0.0256159995267062,obgyn_10kwra,100,ch_csection,9,128
0.0259045725493235,nhblack,0,ch_csection,9,128
0.0223109527573151,nhblack,1,ch_csection,9,128
0.0274563059057379,mcaid_unins,0,ch_csection,9,128
0.023683102778474,mcaid_unins,1,ch_csection,9,128
0.0243420795755282,hispanic,0,ch_csection,9,128
0.0320478867508901,hispanic,1,ch_csection,9,128
