mean,group_var,bin,outcome,mkt,boot_rep
-0.0269694241425098,overall,,ch_dist,9,31
-0.0277360223377766,age,"(19.8,28.6]",ch_dist,9,31
-0.0263984410184642,age,"(28.6,37.4]",ch_dist,9,31
-0.0250144620232139,age,"(37.4,46.2]",ch_dist,9,31
-0.0226072725649259,age,"(46.2,55]",ch_dist,9,31
-0.0304837517549896,age,"[11,19.8]",ch_dist,9,31
-0.0269694241425098,ci_scorent,100,ch_dist,9,31
-0.0269694241425098,obgyn_10kwra,100,ch_dist,9,31
-0.0291752330892863,nhblack,0,ch_dist,9,31
-0.0232896317139639,nhblack,1,ch_dist,9,31
-0.0245495266845863,mcaid_unins,0,ch_dist,9,31
-0.0294996262687598,mcaid_unins,1,ch_dist,9,31
-0.0265249836924158,hispanic,0,ch_dist,9,31
-0.0291891396803254,hispanic,1,ch_dist,9,31
0.127984349385731,overall,,ch_peri,9,31
0.118949368558283,age,"(19.8,28.6]",ch_peri,9,31
0.136127016519147,age,"(28.6,37.4]",ch_peri,9,31
0.135912586385865,age,"(37.4,46.2]",ch_peri,9,31
0.12901497710677,age,"(46.2,55]",ch_peri,9,31
0.102912114666612,age,"[11,19.8]",ch_peri,9,31
0.127984349385731,ci_scorent,100,ch_peri,9,31
0.127984349385731,obgyn_10kwra,100,ch_peri,9,31
0.169364232725979,nhblack,0,ch_peri,9,31
0.0795929993842365,nhblack,1,ch_peri,9,31
0.14800393005326,mcaid_unins,0,ch_peri,9,31
0.107052228726751,mcaid_unins,1,ch_peri,9,31
0.129561863449921,hispanic,0,ch_peri,9,31
0.120105605498529,hispanic,1,ch_peri,9,31
0.0998097416393615,overall,,ch_teach,9,31
0.0956702986582222,age,"(19.8,28.6]",ch_teach,9,31
0.101139412112637,age,"(28.6,37.4]",ch_teach,9,31
0.110659475760992,age,"(37.4,46.2]",ch_teach,9,31
0.111113818497384,age,"(46.2,55]",ch_teach,9,31
0.0996790103862664,age,"[11,19.8]",ch_teach,9,31
0.0998097416393615,ci_scorent,100,ch_teach,9,31
0.0998097416393615,obgyn_10kwra,100,ch_teach,9,31
0.0770791005284208,nhblack,0,ch_teach,9,31
0.116643541732825,nhblack,1,ch_teach,9,31
0.0932357667240825,mcaid_unins,0,ch_teach,9,31
0.106683373930717,mcaid_unins,1,ch_teach,9,31
0.0965388501667024,hispanic,0,ch_teach,9,31
0.116145897861941,hispanic,1,ch_teach,9,31
0.0250223569561911,overall,,ch_csection,9,31
0.0204864763792627,age,"(19.8,28.6]",ch_csection,9,31
0.0279769404956354,age,"(28.6,37.4]",ch_csection,9,31
0.0321460124020292,age,"(37.4,46.2]",ch_csection,9,31
0.0364052096297894,age,"(46.2,55]",ch_csection,9,31
0.0181693474097753,age,"[11,19.8]",ch_csection,9,31
0.0250223569561911,ci_scorent,100,ch_csection,9,31
0.0250223569561911,obgyn_10kwra,100,ch_csection,9,31
0.0253639308446489,nhblack,0,ch_csection,9,31
0.0222905217002127,nhblack,1,ch_csection,9,31
0.0266567908057236,mcaid_unins,0,ch_csection,9,31
0.0233134217334355,mcaid_unins,1,ch_csection,9,31
0.0238725590471498,hispanic,0,ch_csection,9,31
0.0307649132053057,hispanic,1,ch_csection,9,31
