mean,group_var,bin,outcome,mkt,boot_rep
-0.0270915210160603,overall,,ch_dist,9,109
-0.0280011928421519,age,"(19.8,28.6]",ch_dist,9,109
-0.0263913012778475,age,"(28.6,37.4]",ch_dist,9,109
-0.0250918151837882,age,"(37.4,46.2]",ch_dist,9,109
-0.0235472292241926,age,"(46.2,55]",ch_dist,9,109
-0.0307899215198294,age,"[11,19.8]",ch_dist,9,109
-0.0270915210160603,ci_scorent,100,ch_dist,9,109
-0.0270915210160603,obgyn_10kwra,100,ch_dist,9,109
-0.0292805476330817,nhblack,0,ch_dist,9,109
-0.0233734670790907,nhblack,1,ch_dist,9,109
-0.0244835803930012,mcaid_unins,0,ch_dist,9,109
-0.0298277658020462,mcaid_unins,1,ch_dist,9,109
-0.026613156667373,hispanic,0,ch_dist,9,109
-0.0294720640935249,hispanic,1,ch_dist,9,109
0.132565694882418,overall,,ch_peri,9,109
0.125415456596314,age,"(19.8,28.6]",ch_peri,9,109
0.139218638837495,age,"(28.6,37.4]",ch_peri,9,109
0.138373051674308,age,"(37.4,46.2]",ch_peri,9,109
0.136181170547314,age,"(46.2,55]",ch_peri,9,109
0.111124406040003,age,"[11,19.8]",ch_peri,9,109
0.132565694882418,ci_scorent,100,ch_peri,9,109
0.132565694882418,obgyn_10kwra,100,ch_peri,9,109
0.173769964158264,nhblack,0,ch_peri,9,109
0.0830553214037515,nhblack,1,ch_peri,9,109
0.150542929959776,mcaid_unins,0,ch_peri,9,109
0.113704024753915,mcaid_unins,1,ch_peri,9,109
0.133707359085578,hispanic,0,ch_peri,9,109
0.126884291527256,hispanic,1,ch_peri,9,109
0.0998166716906098,overall,,ch_teach,9,109
0.0960312657600715,age,"(19.8,28.6]",ch_teach,9,109
0.100859256671394,age,"(28.6,37.4]",ch_teach,9,109
0.11061644827844,age,"(37.4,46.2]",ch_teach,9,109
0.118581086956854,age,"(46.2,55]",ch_teach,9,109
0.0999072559136838,age,"[11,19.8]",ch_teach,9,109
0.0998166716906098,ci_scorent,100,ch_teach,9,109
0.0998166716906098,obgyn_10kwra,100,ch_teach,9,109
0.0777011833709068,nhblack,0,ch_teach,9,109
0.115725004443827,nhblack,1,ch_teach,9,109
0.0928599985057471,mcaid_unins,0,ch_teach,9,109
0.107115595815485,mcaid_unins,1,ch_teach,9,109
0.0964505317648604,hispanic,0,ch_teach,9,109
0.11656800594035,hispanic,1,ch_teach,9,109
0.0245376197128558,overall,,ch_csection,9,109
0.0201978299999785,age,"(19.8,28.6]",ch_csection,9,109
0.0273491535533315,age,"(28.6,37.4]",ch_csection,9,109
0.0314611769682262,age,"(37.4,46.2]",ch_csection,9,109
0.0363907424124296,age,"(46.2,55]",ch_csection,9,109
0.0179821649509663,age,"[11,19.8]",ch_csection,9,109
0.0245376197128558,ci_scorent,100,ch_csection,9,109
0.0245376197128558,obgyn_10kwra,100,ch_csection,9,109
0.0251421764203186,nhblack,0,ch_csection,9,109
0.0214321656103125,nhblack,1,ch_csection,9,109
0.0259824780816281,mcaid_unins,0,ch_csection,9,109
0.0230216779222011,mcaid_unins,1,ch_csection,9,109
0.0232451499089045,hispanic,0,ch_csection,9,109
0.0309694954432934,hispanic,1,ch_csection,9,109
