mean,group_var,bin,outcome,mkt,boot_rep
-0.0270007486880284,overall,,ch_dist,9,111
-0.0277007373311684,age,"(19.8,28.6]",ch_dist,9,111
-0.0264528535545017,age,"(28.6,37.4]",ch_dist,9,111
-0.025251477229761,age,"(37.4,46.2]",ch_dist,9,111
-0.0226072786263794,age,"(46.2,55]",ch_dist,9,111
-0.0303312951187016,age,"[11,19.8]",ch_dist,9,111
-0.0270007486880284,ci_scorent,100,ch_dist,9,111
-0.0270007486880284,obgyn_10kwra,100,ch_dist,9,111
-0.0292344750113483,nhblack,0,ch_dist,9,111
-0.0232698504613581,nhblack,1,ch_dist,9,111
-0.0244025202704092,mcaid_unins,0,ch_dist,9,111
-0.0297057819946807,mcaid_unins,1,ch_dist,9,111
-0.0265289120514785,hispanic,0,ch_dist,9,111
-0.0293595632857331,hispanic,1,ch_dist,9,111
0.128115142663485,overall,,ch_peri,9,111
0.119990949672745,age,"(19.8,28.6]",ch_peri,9,111
0.135587203756439,age,"(28.6,37.4]",ch_peri,9,111
0.135009670839883,age,"(37.4,46.2]",ch_peri,9,111
0.127842907938633,age,"(46.2,55]",ch_peri,9,111
0.105280462681407,age,"[11,19.8]",ch_peri,9,111
0.128115142663485,ci_scorent,100,ch_peri,9,111
0.128115142663485,obgyn_10kwra,100,ch_peri,9,111
0.170414846168877,nhblack,0,ch_peri,9,111
0.0786974168402773,nhblack,1,ch_peri,9,111
0.146423912393719,mcaid_unins,0,ch_peri,9,111
0.109053757764351,mcaid_unins,1,ch_peri,9,111
0.129438176822794,hispanic,0,ch_peri,9,111
0.121501005382713,hispanic,1,ch_peri,9,111
0.10190395980322,overall,,ch_teach,9,111
0.0964291650015111,age,"(19.8,28.6]",ch_teach,9,111
0.104238200122503,age,"(28.6,37.4]",ch_teach,9,111
0.115075400158486,age,"(37.4,46.2]",ch_teach,9,111
0.114936346594854,age,"(46.2,55]",ch_teach,9,111
0.0982512952707646,age,"[11,19.8]",ch_teach,9,111
0.10190395980322,ci_scorent,100,ch_teach,9,111
0.10190395980322,obgyn_10kwra,100,ch_teach,9,111
0.0795484509425355,nhblack,0,ch_teach,9,111
0.117199082300613,nhblack,1,ch_teach,9,111
0.0964736614007931,mcaid_unins,0,ch_teach,9,111
0.107557480465229,mcaid_unins,1,ch_teach,9,111
0.0985242524794661,hispanic,0,ch_teach,9,111
0.11879985629302,hispanic,1,ch_teach,9,111
0.0254154042476173,overall,,ch_csection,9,111
0.0205504631027551,age,"(19.8,28.6]",ch_csection,9,111
0.0286210564918323,age,"(28.6,37.4]",ch_csection,9,111
0.0331637112820096,age,"(37.4,46.2]",ch_csection,9,111
0.0362031659284914,age,"(46.2,55]",ch_csection,9,111
0.0178881673852627,age,"[11,19.8]",ch_csection,9,111
0.0254154042476173,ci_scorent,100,ch_csection,9,111
0.0254154042476173,obgyn_10kwra,100,ch_csection,9,111
0.0256495532010941,nhblack,0,ch_csection,9,111
0.0222951613254238,nhblack,1,ch_csection,9,111
0.027196265445485,mcaid_unins,0,ch_csection,9,111
0.0235613375219631,mcaid_unins,1,ch_csection,9,111
0.0241577091688576,hispanic,0,ch_csection,9,111
0.0317028971666339,hispanic,1,ch_csection,9,111
